plot.mpb,plot,date,plot.id,tree.id,species,live.dead,j.gal,exit.hole,dbh,scorch.height,bole.scorch,cl.deep.char,killed.by,mortality,canopy.str,cone.op.cl,cone.ct,snag.cwd,preb.ld,preb.sd,pref.ld,pref.sd,postf.ld,postf.sd
LH10,10,7/5/2016,CEC0705H4,SE2,pico,D,N,N,11,10.5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH10,10,7/5/2016,CEC0705H4,NE2,pico,D,N,N,10,5,100,2,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH10,10,7/5/2016,CEC0705H4,SW1,pico,D,N,N,9.5,5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH10,10,7/5/2016,CEC0705H4,NW3,pico,D,N,N,8.5,4,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH10,10,7/5/2016,CEC0705H4,NE1,pico,D,N,N,8.5,4.5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH10,10,7/5/2016,CEC0705H4,NW1,pico,D,N,N,7.5,7,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH11,11,7/5/2016,CEC0705H5,NW2,pico,D,O,N,25.5,16,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
LH11,11,7/5/2016,CEC0705H5,NE1,pico,D,N,Y,24,15,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
LH11,11,7/5/2016,CEC0705H5,NW1,pico,D,N,N,20,16,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
LH11,11,7/5/2016,CEC0705H5,SW1,pico,D,N,N,20,16,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
LL12,12,7/6/2016,CEC0706L1,NW3,pico,D,O,Y,15.5,0.1,1,2,OPF,BOM ,partial,none,0,snag,live,stand,dead,stand,dead,stand
LL12,12,7/6/2016,CEC0706L1,SE1,pico,D,O,Y,12.5,2.5,10,2,OPF,BOM ,partial,none,0,snag,live,stand,dead,stand,dead,stand
LL12,12,7/6/2016,CEC0706L1,SE3,pico,D,O,Y,11.5,2.5,5,2,OPF,BOM ,full,open,20,snag,live,stand,dead,stand,dead,stand
LL12,12,7/6/2016,CEC0706L1,SW3,pico,D,O,N,10.5,2,10,2,OPF,BOM ,partial,open,10,snag,live,stand,dead,stand,dead,stand
LL12,12,7/6/2016,CEC0706L1,NE3,pico,D,N,Y,9,0.1,3,2,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
LL12,12,7/6/2016,CEC0706L1,SE2,pico,D,O,Y,7.5,2,7,2,OPF,BOM ,full,both,5,snag,live,stand,dead,stand,dead,stand
ML13,13,7/6/2016,CEC0706L2,SE2,pico,D,O,Y,13,0.1,2,2,OPF,BOM ,partial,closed,100,snag,live,stand,dead,stand,dead,stand
ML13,13,7/6/2016,CEC0706L2,SW5,pico,D,O,N,11,0.1,0.5,2,OPF,BOM ,partial,open,20,snag,live,stand,dead,stand,dead,stand
ML13,13,7/6/2016,CEC0706L2,SW3,pico,D,O,N,10.5,0.1,0.5,2,OPF,BOM ,partial,closed,10,snag,live,stand,dead,stand,dead,stand
ML14,14,7/6/2016,CEC0706L3,SE1,pico,D,O,Y,12.5,1,10,2,OPF,BOM ,partial,both,140,snag,live,stand,dead,stand,dead,stand
MH16,16,7/7/2016,EF0707H2,SW1,pico,D,N,N,19.5,10,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MH16,16,7/7/2016,EF0707H2,NE2,pico,D,N,N,11,8,100,4,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,NW1,pico,D,N,N,13,10,50,1,OPF,BOM ,partial,open,100,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,SE6,pico,D,N,N,11,13,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,NE8,pico,D,O,N,10.5,11,100,2,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,NE3,pico,D,N,Y,10.5,12.5,100,2,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,SE5,pico,D,N,N,10.5,10,98,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,NE6,pico,D,N,Y,10.5,12,97,3,OPF,BOM ,full,open,70,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,SE4,pico,D,N,Y,10,10,85,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,NE4,pico,D,N,N,10,11,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,NE1,pico,D,N,Y,8,6,40,2,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM17,17,7/7/2016,EF0707H1,SW4,pico,D,O,Y,8,8,40,2,OPF,BOM ,full,open,30,snag,live,stand,dead,stand,dead,stand
HL18,18,7/9/2016,CEC0709L1,NE1,pico,D,O,Y,18.5,1,5,2,OPF,BOM ,partial,open,40,snag,live,stand,dead,stand,dead,stand
HL18,18,7/9/2016,CEC0709L1,SE3,pico,D,O,Y,11.5,0.1,0.5,1,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM19,19,7/9/2016,CEC0709M1,NE2,pico,D,O,Y,19,11,90,2,OPF,BOM ,full,open,100,snag,live,stand,dead,stand,dead,stand
MM19,19,7/9/2016,CEC0709M1,SW4,pico,D,O,Y,16.5,2,10,2,OPF,BOM ,partial,closed,200,snag,live,stand,dead,stand,dead,stand
MM19,19,7/9/2016,CEC0709M1,SE2,pico,D,O,Y,14.5,8,100,2,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
MM19,19,7/9/2016,CEC0709M1,NE6,pico,D,O,Y,13.5,10,98,2,OPF,BOM ,full,closed,30,snag,live,stand,dead,stand,dead,stand
MM19,19,7/9/2016,CEC0709M1,NW1,pico,D,O,Y,13,2,10,2,OPF,BOM ,partial,open,5,snag,live,stand,dead,stand,dead,stand
MM19,19,7/9/2016,CEC0709M1,NE5,pico,D,O,Y,12.5,1.5,3,2,OPF,BOM ,full,closed,3,snag,live,stand,dead,stand,dead,stand
MM19,19,7/9/2016,CEC0709M1,SE1,pico,D,O,Y,10.5,5,60,2,OPF,BOM ,partial,none,0,snag,live,stand,dead,stand,dead,stand
MM19,19,7/9/2016,CEC0709M1,NE1,pico,D,O,Y,10.5,14,95,2,OPF,BOM ,partial,closed,10,snag,live,stand,dead,stand,dead,stand
MM20,20,7/10/2016,EF0710M1,NE2,pico,D,NC,N,13.5,16,100,4,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,down
LH21,21,7/10/2016,EF0710H2,NE1,pico,D,N,N,14.5,10,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
LH21,21,7/10/2016,EF0710H2,NW1,pico,D,N,N,14.5,10,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
LH21,21,7/10/2016,EF0710H2,NE2,pico,D,N,Y,14,10,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
LH21,21,7/10/2016,EF0710H2,NW2,pico,D,N,N,13.5,10,100,3,OPF,BOM ,none,none,0,snag,live,stand,dead,stand,dead,stand
LH22,22,7/10/2016,EF0710H1,NW2,pico,D,N,N,14.5,8,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH22,22,7/10/2016,EF0710H1,NW1,pico,D,N,N,14,12,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH22,22,7/10/2016,EF0710H1,NW3,pico,D,N,N,13.5,8,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH22,22,7/10/2016,EF0710H1,NW4,pico,D,N,N,12.5,6,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH22,22,7/10/2016,EF0710H1,NW6,pico,D,N,N,10.5,8,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH22,22,7/10/2016,EF0710H1,SW2,pico,D,N,N,9.5,8,100,2,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH22,22,7/10/2016,EF0710H1,SE1,pico,D,N,N,8.5,6.5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH22,22,7/10/2016,EF0710H1,SW1,pico,D,N,N,8.5,8,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
ML23,23,7/11/2016,EF0711L1,SEA,pico,D,O,Y,22,0,0,1,OPF,BOM,full,both,300,snag,live,stand,dead,stand,dead,stand
ML23,23,7/11/2016,EF0711L1,SE1,pico,D,O,Y,19.5,0.5,4,2,OPF,BOM,partial,closed,80,snag,live,stand,dead,stand,dead,stand
ML23,23,7/11/2016,EF0711L1,NE4,pico,D,O,Y,17.5,0.1,0.5,1,OPF,BOM,full,closed,45,snag,live,stand,dead,stand,dead,stand
ML23,23,7/11/2016,EF0711L1,SE3,pico,D,O,Y,14.5,0.1,1,1,OPF,BOM,full,closed,130,snag,live,stand,dead,stand,dead,stand
ML23,23,7/11/2016,EF0711L1,NW2,pico,D,O,Y,14.5,0.5,2,2,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
ML23,23,7/11/2016,EF0711L1,NE3,pico,D,O,Y,12.5,0.1,0.5,1,OPF,BOM,partial,closed,100,snag,live,stand,dead,stand,dead,stand
ML23,23,7/11/2016,EF0711L1,NE2,pico,D,O,Y,11.5,0.5,2,1,OPF,BOM,full,closed,8,snag,live,stand,dead,stand,dead,stand
HL24,24,7/11/2016,EF0711L2,NE5,pico,D,O,Y,18.5,5,55,2,OPF,BOM,full,closed,120,snag,live,stand,dead,stand,dead,stand
LH25,25,7/12/2016,EF0712H1,NE1,pico,D,N,N,14.5,8.5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH25,25,7/12/2016,EF0712H1,NE2,pico,D,N,N,13,13,90,4,OPF,UPF,none,none,0,cwd,live,stand,dead,stand,dead,down
LH25,25,7/12/2016,EF0712H1,NW1,pico,D,N,N,9.5,2,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,SE2,pico,D,N,N,16,7,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,SW3,pico,D,N,N,14,8,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,NE3,pico,D,N,Y,13.5,10,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,SW4,pico,D,N,N,12,8,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,NE4,pico,D,N,N,11,2.5,50,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,NE2,pico,D,N,N,10.5,5.5,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,NW6,pico,D,N,N,10.5,6,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,SE3,pico,D,N,N,10,6,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,NW2,pico,D,N,N,9.5,4,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,NW3,pico,D,N,N,9,3,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,NW1,pico,D,N,N,9,4,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,NE5,pico,D,N,N,9,4.5,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MH26,26,7/13/2016,EF0713H1,SE1,pico,D,N,N,9,4.5,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MM27,27,7/13/2016,EF0713M1,NE2,pico,D,O,Y,17,2,8,2,OPF,BOM,partial,none,0,cwd,live,stand,dead,stand,dead,down
MM27,27,7/13/2016,EF0713M1,SE1,pico,D,O,Y,14,4,7,2,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,stand
MM27,27,7/13/2016,EF0713M1,NW1,pico,D,N,N,9,3,35,2,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,NE3,pico,D,O,Y,24.5,0.1,3,2,OPF,BOM,full,both,20,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,NE1,pico,D,O,Y,22,0.5,2,2,OPF,BOM,full,both,50,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,SE4,pico,D,O,Y,20.5,0.5,2,2,OPF,BOM,partial,open,50,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,NW4,pico,D,O,Y,18,0.1,0.5,1,OPF,BOM,partial,closed,200,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,SE3,pico,D,O,Y,16.5,0.1,1,2,OPF,BOM,full,open,75,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,SW5,pico,D,O,Y,15.5,0.1,0.5,1,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,SW2,pico,D,N,N,15.5,2,10,2,OPF,BOM,partial,open,20,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,SE2,pico,D,O,Y,13.5,1,5,2,OPF,BOM,partial,open,60,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,SW3,pico,D,N,N,12,2,5,2,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,NW2,pico,D,N,N,11.5,1,5,2,OPF,BOM,partial,open,20,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,SW6,pico,D,N,N,11,0.5,1,2,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,NE2,pico,D,O,Y,8.5,0.5,1,2,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
ML28,28,7/13/2016,EF0713L1,SW8,pico,D,N,N,8,1,2,2,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM29,29,7/19/2016,BA0719M1,SE3,pico,D,O,Y,11,6,65,2,OPF,BOM,partial,open,70,snag,live,stand,dead,stand,dead,stand
MM30,30,7/19/2016,BA0719M1,SW1,pico,D,N,N,12.5,12,95,4,OPF,BOM,partial,open,35,snag,live,stand,dead,stand,dead,stand
MM30,30,7/19/2016,BA0719M1,SE2,pico,D,N,N,11,5.5,60,2,OPF,BOM,full,open,90,snag,live,stand,dead,stand,dead,stand
LM31,31,7/19/2016,BA0719L1,SE1,pico,D,O,Y,11.5,5,50,2,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
LM31,31,7/19/2016,BA0719L1,SE3,pico,D,N,N,11,5,60,2,OPF,BOM,full,open,190,snag,live,stand,dead,stand,dead,stand
LM31,31,7/19/2016,BA0719L1,NE1,pico,D,O,N,8.5,3,25,2,OPF,BOM,full,none,0,snag,live,stand,dead,stand,dead,stand
LH33,33,7/20/2016,BA0720H1,SW1,pico,D,NC,NB,18,8,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH33,33,7/20/2016,BA0720H1,NE2,pico,D,NC,NB,13.5,9,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH33,33,7/20/2016,BA0720H1,NE1,pico,D,N,N,11,10,100,2,OPF,BOM,partial,open,200,snag,live,stand,dead,stand,dead,stand
LH33,33,7/20/2016,BA0720H1,NW1,pico,D,NC,NB,11,8,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH33,33,7/20/2016,BA0720H1,SE2,pico,D,NC,NB,10.5,8.5,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH33,33,7/20/2016,BA0720H1,SE3,pico,D,N,N,9.5,9,100,2,OPF,BOM,full,open,135,snag,live,stand,dead,stand,dead,stand
LH33,33,7/20/2016,BA0720H1,NE3,pico,D,NC,NB,9,4.5,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,NW1,pico,D,NC,NB,14.5,9,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,NE3,pico,D,O,NB,14,7.5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,NE2,pico,D,NC,NB,13,8.5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,NE1,pico,D,NC,NB,12.5,8.5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,SW1,pico,D,NC,NB,12,9,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,NW3,pico,D,NC,NB,11,9,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,SE2,pico,D,NC,NB,11,9.5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,SE3,pico,D,NC,NB,11,9.5,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,SW3,pico,D,NC,NB,9.5,8,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,NW2,pico,D,NC,NB,9.5,9,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH34,34,7/20/2016,BA0720H2,SE1,pico,D,NC,NB,8.5,6,100,3,OPF,UPF,none,none,0,snag,live,stand,dead,stand,dead,stand
LH36,36,7/21/2016,BA0721H1,NW3,pico,D,O,N,8.5,7.5,100,3,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
LH36,36,7/21/2016,BA0721H1,SW7,pico,D,O,Y,8,10,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
ML37,37,7/21/2016,BA0721L1,SW1,pico,D,O,Y,11,1.5,3,2,OPF,BOM,partial,open,100,snag,live,stand,dead,stand,dead,stand
ML37,37,7/21/2016,BA0721L1,NW1,pico,D,O,Y,10.5,0.5,3,2,OPF,BOM,partial,open,200,snag,live,stand,dead,stand,dead,stand
ML37,37,7/21/2016,BA0721L1,SE2,pico,D,O,N,10.5,1,5,2,OPF,BOM,partial,open,15,snag,live,stand,dead,stand,dead,stand
ML37,37,7/21/2016,BA0721L1,SW2,pico,D,O,Y,10.5,3,7,2,OPF,BOM,partial,open,40,snag,live,stand,dead,stand,dead,stand
ML37,37,7/21/2016,BA0721L1,NE3,pico,D,N,N,9.5,0.5,1,2,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
ML37,37,7/21/2016,BA0721L1,SE5,pico,D,O,Y,9.5,1,10,2,OPF,BOM,partial,open,50,snag,live,stand,dead,stand,dead,stand
ML37,37,7/21/2016,BA0721L1,SE4,pico,D,O,N,7.5,0.5,3,2,OPF,BOM,partial,open,3,snag,live,stand,dead,stand,dead,stand
MH38,38,7/21/2016,BA0721H2,SE1,pico,D,N,N,15.5,10.5,80,3,OPF,BOM,partial,open,85,snag,live,stand,dead,stand,dead,stand
LL39,39,7/22/2016,BA0722L1,SW8,pico,D,O,N,9,0.5,2,2,OPF,BOM,partial,partial,20,snag,live,stand,dead,stand,dead,stand
LL39,39,7/22/2016,BA0722L1,SE6,pico,D,O,Y,8.5,0.5,2,2,OPF,BOM,partial,closed,40,snag,live,stand,dead,stand,dead,stand
LL39,39,7/22/2016,BA0722L1,NE3,pico,D,O,Y,8,0,0,1,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
MH41,41,7/22/2016,BA0722H2,NE2,pico,D,O,N,25,10,75,3,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
MH41,41,7/22/2016,BA0722H2,NW2,pico,D,O,NB,21.5,8,60,3,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
MH41,41,7/22/2016,BA0722H2,NW3,pico,D,O,Y,18,5,50,2,OPF,BOM,partial,none,0,cwd,live,stand,dead,stand,dead,down
MH41,41,7/22/2016,BA0722H2,SW2,pico,D,O,Y,14.5,10,70,3,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
MH41,41,7/22/2016,BA0722H2,NE3,pico,D,O,NB,12,6,85,3,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
LL42,42,7/28/2016,BA0728L1,NE3,pico,D,N,N,12,0,0,1,OPF,BOM,partial,closed,40,snag,live,stand,dead,stand,dead,stand
LL42,42,7/28/2016,BA0728L1,NW6,pico,D,O,Y,12,0.5,2,2,OPF,BOM,full,closed,10,snag,live,stand,dead,stand,dead,stand
LL42,42,7/28/2016,BA0728L1,NW1,pico,D,Y,Y,11.5,0.1,0.5,1,OPF,BOM,partial,closed,1,snag,live,stand,dead,stand,dead,stand
LL42,42,7/28/2016,BA0728L1,SW5,pico,D,O,Y,10,0.5,2,1,OPF,BOM,full,closed,45,snag,live,stand,dead,stand,dead,stand
LL42,42,7/28/2016,BA0728L1,NE6,pico,D,O,Y,10,1,5,1,OPF,BOM,partial,both,30,snag,live,stand,dead,stand,dead,stand
LL42,42,7/28/2016,BA0728L1,NW5,pico,D,Y,Y,10,1,5,2,OPF,BOM,partial,closed,200,snag,live,stand,dead,stand,dead,stand
LL42,42,7/28/2016,BA0728L1,NW2,pico,D,O,N,8,1,5,1,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
MM43,43,7/29/2016,BA0729L1,SE3,pico,D,O,Y,14,0.5,3,2,OPF,BOM,partial,none,0,snag,live,stand,dead,stand,dead,stand
HL44,44,7/30/2016,BA0730L1,SE5,pico,D,O,NB,12.5,0,40,2,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
HL44,44,7/30/2016,BA0730L1,SW3,pico,D,O,N,11.5,1,5,1,OPF,BOM,full,closed,100,snag,live,stand,dead,stand,dead,stand
HL44,44,7/30/2016,BA0730L1,SEA,pico,D,O,N,10.5,0,50,2,OPF,BOM,none,partial,2,cwd,live,stand,dead,down,dead,down
HL44,44,7/30/2016,BA0730L1,SW4,pico,D,N,N,10.5,0.5,2,2,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
HM45,45,7/30/2016,BA0730M1,NE2,pico,D,O,Y,18,NA,NA,3,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
HM45,45,7/30/2016,BA0730M1,SE1,pico,D,O,Y,11,1,7,2,OPF,BOM,partial,closed,2,snag,live,stand,dead,stand,dead,stand
LL47,47,7/30/2016,BA0730L3,SE2,pico,D,O,NB,14,NA,70,3,OPF,BOM,partial,BOTH,7,cwd,live,stand,dead,down,dead,down
LL47,47,7/30/2016,BA0730L3,SEB,pico,D,O,NB,9.5,NA,70,3,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
MM48,48,7/31/2016,BA0731M1,NW2,pico,D,O,N,15,0.1,1,2,OPF,BOM,partial,open,3,cwd,live,stand,dead,stand,dead,down
MM48,48,7/31/2016,BA0731M1,NE3,pico,D,O,NB,8,3,65,3,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
ML49,49,7/31/2016,BA0731L1,NW1,pico,D,O,Y,13.5,1,3,2,OPF,BOM,full,closed,250,snag,live,stand,dead,stand,dead,stand
ML49,49,7/31/2016,BA0731L1,SE2,pico,D,N,N,12,1,7,2,OPF,BOM,full,closed,250,snag,live,stand,dead,stand,dead,stand
ML49,49,7/31/2016,BA0731L1,SW2,pico,D,O,N,11,1.5,5,2,OPF,BOM,none,partial,2,cwd,live,stand,dead,stand,dead,down
LM50,50,8/1/2016,BA0801M1,NE6,pico,D,O,Y,16.5,3.5,15,2,OPF,BOM,partial,none,0,cwd,live,stand,dead,down,dead,down
LM50,50,8/1/2016,BA0801M1,NE5,pico,D,O,N,11,2.5,15,2,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM50,50,8/1/2016,BA0801M1,NE1,pico,D,O,Y,11,2.5,70,2,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM50,50,8/1/2016,BA0801M1,SE3,pico,D,N,N,10.5,2,15,2,OPF,BOM,full,open,100,snag,live,stand,dead,stand,dead,stand
LM50,50,8/1/2016,BA0801M1,NE2,pico,D,O,Y,10,2,25,2,OPF,BOM,partial,open,5,snag,live,stand,dead,stand,dead,stand
LM50,50,8/1/2016,BA0801M1,SE2,pico,D,N,N,8.5,1,20,2,OPF,BOM,full,open,10,snag,live,stand,dead,stand,dead,stand
LM50,50,8/1/2016,BA0801M1,SW2,pico,D,N,N,8.5,2.5,30,2,OPF,BOM,partial,closed,30,snag,live,stand,dead,stand,dead,stand
LM50,50,8/1/2016,BA0801M1,NE8,pico,D,O,NB,8,5.5,75,3,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
HM51,51,8/3/2016,BA0803M1,SW1,pico,D,NC,NB,16,NA,90,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
HM51,51,8/3/2016,BA0803M1,NEC,pico,D,O,N,10,NA,50,3,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
HM51,51,8/3/2016,BA0803M1,NEA,pico,D,O,N,8.5,4,25,2,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
MM52,52,8/7/2016,TL0807M2,SE1,pico,D,NC,NB,14,6,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
MM52,52,8/7/2016,TL0807M2,SW2,pico,D,O,NB,13.5,9,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
MM52,52,8/7/2016,TL0807M2,SW3,pico,D,O,NB,11.5,9,90,4,OPF,BOM,none,none,0,cwd,live,stand,dead,stand,dead,down
LM53,53,8/7/2016,TL0807M1,NW1,pico,D,NC,NB,19,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
LM53,53,8/7/2016,TL0807M1,SE1,pico,D,NC,NB,15.5,2.5,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM53,53,8/7/2016,TL0807M1,NE5,pico,D,NC,NB,15.5,5.5,100,3,OPF,BOM,none,none,0,snag,live,stand,dead,stand,dead,stand
LM53,53,8/7/2016,TL0807M1,NW2,pico,D,NC,NB,14.5,NA,100,4,OPF,BOM,none,none,0,cwd,live,stand,dead,down,dead,down
